gi,hist_type,hist_var,taxid,curated
742148680,H1,generic_H1,8010,False
742148686,H1,generic_H1,8010,False
742148690,H1,generic_H1,8010,False
15281588,H1,generic_H1,167482,False
780010094,H1,generic_H1,7668,False
20514292,H1,generic_H1,7955,False
326509121,H1,generic_H1,112509,False
617355810,H1,generic_H1,48698,False
556983648,H1,generic_H1,7897,False
15281598,H1,generic_H1,167482,False
70912380,H1,generic_H1,7955,False
66911038,H1,generic_H1,7955,False
743850502,H1,generic_H1,75702,False
410081576,H1,ScH1,1071382,False
372464955,H1,ScH1,1071382,False
210075317,H1,H1.0,4952,False
199425186,H1,H1.0,284591,False
50400222,H1,H1.0,5191,False
6539754,H1,H1.0,5191,False
548355148,H1,generic_H1,303518,False
302774861,H1,generic_H1,88036,False
300161558,H1,generic_H1,88036,False
682455970,H1,generic_H1,1420915,False
587723249,H1,generic_H1,1080343,False
590065496,H1,generic_H1,1089458,False
591450577,H1,generic_H1,1089457,False
591497088,H1,generic_H1,1089449,False
902741518,H1,generic_H1,426428,False
734641115,H1,generic_H1,215358,False
734641117,H1,generic_H1,215358,False
496211486,H1,generic_H1,7237,False
302772314,H1,generic_H1,88036,False
300163051,H1,generic_H1,88036,False
700319861,H1,generic_H1,8969,False
848922308,H1,generic_H1,4155,False
604300743,H1,generic_H1,4155,False
661892548,H1,generic_H1,49390,False
629685037,H1,generic_H1,655827,False
322700755,H1,generic_H1,655827,False
380090105,H1,generic_H1,771870,False
299473067,H1,generic_H1,2880,False
498970949,H1,generic_H1,106582,False
583975153,H1,generic_H1,32507,False
915257088,H1,generic_H1,51031,False
568287523,H1,generic_H1,51031,False
682437701,H1,generic_H1,1420913,False
583975151,H1,generic_H1,32507,False
587685393,H1,generic_H1,660027,False
590036115,H1,generic_H1,1089452,False
591408129,H1,generic_H1,1089448,False
255581422,H1,generic_H1,3988,False
223528872,H1,generic_H1,3988,False
682301729,H1,generic_H1,1420902,False
682349239,H1,generic_H1,1420907,False
770395168,H1,generic_H1,1291518,False
770407244,H1,generic_H1,1291519,False
260534045,H1,generic_H1,8330,False
695000579,H1,generic_H1,214687,False
168011769,H1,generic_H1,3218,False
162690185,H1,generic_H1,3218,False
554814223,H1,generic_H1,8153,False
514725215,H1,generic_H1,4555,False
907092173,H1,generic_H1,645134,False
685406253,H1,generic_H1,644352,False
402080840,H1,generic_H1,644352,False
591469591,H1,generic_H1,1089451,False
2641211,H1,generic_H1,64177,False
743644487,H1,generic_H1,1276141,False
564234572,H1,OO_H1.8,8496,False
47229678,H1,generic_H1,99883,False
587664030,H1,generic_H1,909455,False
297670047,H1,OO_H1.8,9601,False
587741572,H1,generic_H1,1080344,False
682265808,H1,generic_H1,1437433,False
682349054,H1,generic_H1,1420908,False
682370392,H1,generic_H1,1420910,False
187476484,H1,generic_H1,135651,False
341884352,H1,generic_H1,135651,False
642099115,H1,generic_H1,8022,False
27529850,H1,generic_H1,4097,False
195618180,H1,generic_H1,4577,False
695051283,H1,generic_H1,214687,False
189473427,H1,generic_H1,4442,False
116794258,H1,generic_H1,3332,False
521772848,H1,generic_H1,1268274,False
454115,H1,generic_H1,7154,False
426249689,H1,OO_H1.8,9940,False
803218723,H1,OO_H1.8,9938,False
734665034,H1,generic_H1,1081103,False
225703428,H1,H1.0,8022,False
915032709,H1,generic_H1,1182545,False
656906049,H1,generic_H1,1182545,False
470102776,H1,generic_H1,101020,False
795373773,H1,generic_H1,9531,False
761841263,H1,generic_H1,655844,False
594723814,H1,generic_H1,568076,False
672376649,H1,generic_H1,5530,False
734842819,H1,generic_H1,655844,False
743631722,H1,generic_H1,1276135,False
682276020,H1,generic_H1,1391699,False
682393175,H1,generic_H1,1420912,False
528293255,H1,generic_H1,546991,False
399167275,H1,generic_H1,1111077,False
729722646,H1,OO_H1.8,52644,False
512189399,H1,H1.0,1262450,False
657598833,H1,generic_H1,144197,False
657598835,H1,generic_H1,144197,False
657598837,H1,generic_H1,144197,False
698991950,H1,generic_H1,510951,False
336466917,H1,generic_H1,510951,False
350288476,H1,generic_H1,510952,False
672797836,H1,ScH1,857340,False
260534047,H1,generic_H1,8316,False
642104699,H1,OO_H1.8,8022,False
169617850,H1,generic_H1,321614,False
111059397,H1,generic_H1,321614,False
821112634,H1,generic_H1,9361,False
628058545,H1,generic_H1,665912,False
451855553,H1,generic_H1,665912,False
219116981,H1,generic_H1,556484,False
217409176,H1,generic_H1,556484,False
593689114,H1,generic_H1,3885,False
561018366,H1,generic_H1,3885,False
351725719,H1,generic_H1,3847,False
255629522,H1,generic_H1,3847,False
830171973,H1,OO_H1.8,143302,False
743664604,H1,generic_H1,1276136,False
743828707,H1,generic_H1,51953,False
162464456,H1,generic_H1,4577,False
18463959,H1,generic_H1,4577,False
255559957,H1,generic_H1,3988,False
223539834,H1,generic_H1,3988,False
194700428,H1,generic_H1,4577,False
195620858,H1,generic_H1,4577,False
414883794,H1,generic_H1,4577,False
448536952,H1,generic_H1,1136231,False
380355592,H1,generic_H1,273371,False
44887996,H1,generic_H1,37623,False
543281264,H1,generic_H1,48883,False
452004999,H1,generic_H1,701091,False
477584315,H1,generic_H1,665024,False
641761428,H1,OO_H1.8,8478,False
557282572,H1,OO_H1.8,38654,False
682454739,H1,generic_H1,1420914,False
712871318,H1,generic_H1,1094991,False
628247829,H1,generic_H1,1182541,False
590013475,H1,generic_H1,1182541,False
474396419,H1,generic_H1,4572,False
906558062,H1,generic_H1,461836,False
760444289,H1,generic_H1,3075,False
675353877,H1,generic_H1,3075,False
672179773,H1,generic_H1,42345,False
720049427,H1,generic_H1,4432,False
703112283,H1,generic_H1,981085,False
587892746,H1,generic_H1,981085,False
591370489,H1,OO_H1.8,8469,False
672199710,H1,generic_H1,42345,False
83416329,H1,generic_H1,6549,False
646297320,H1,generic_H1,930990,False
915108312,H1,ScH1,1442368,False
759306840,H1,ScH1,1442368,False
734635761,H4,canonical_H4,215358,False
591354276,H1,generic_H1,8469,False
465952179,H1,generic_H1,8469,False
667275285,H1,OO_H1.8,482537,False
296474721,H1,OO_H1.8,9913,False
517320973,H1,generic_H1,1279085,False
829123178,H1,generic_H1,5127,False
829144249,H1,generic_H1,5127,False
703125794,H1,generic_H1,981085,False
587907724,H1,generic_H1,981085,False
225705816,H1,H1.0,8022,False
823187991,H1,generic_H1,29730,False
763774749,H1,generic_H1,29730,False
380482566,H1,H1.0,80884,False
351727721,H1,generic_H1,3847,False
255627807,H1,generic_H1,3847,False
747065884,H1,generic_H1,4182,False
586978485,H1,OO_H1.8,9685,False
299473062,H1,generic_H1,2880,False
728814322,H1,generic_H1,29729,False
751749999,H1,generic_H1,913774,False
720010946,H1,generic_H1,4432,False
345786311,H1,OO_H1.8,9615,False
629090407,H1,generic_H1,71139,False
15281578,H1,generic_H1,167482,False
15281582,H1,generic_H1,167482,False
291236359,H1,OO_H1.8,10224,False
636582291,H1,generic_H1,671987,False
482813178,H1,generic_H1,671987,False
829117024,H1,generic_H1,5127,False
565347406,H1,generic_H1,4113,False
729757887,H1,generic_H1,52644,False
628239323,H1,generic_H1,930089,False
576913616,H1,generic_H1,930089,False
578486301,H1,generic_H1,930091,False
44887997,H1,generic_H1,37623,False
27803886,H1,generic_H1,37623,False
585170420,H1,OO_H1.8,9713,False
682316499,H1,generic_H1,1420906,False
743672710,H1,generic_H1,1276143,False
698542201,H1,generic_H1,4096,False
5726575,H1,generic_H1,4097,False
106879565,H1,generic_H1,29818,False
720010956,H1,generic_H1,4432,False
78365283,H1,OO_H1.8,9913,False
122139376,H1,OO_H1.8,9913,False
76573419,H1,OO_H1.8,9913,False
720010953,H1,generic_H1,4432,False
734338044,H1,generic_H1,3848,False
27803888,H1,generic_H1,37623,False
397590124,H1,H1.0,159749,False
397632921,H1,H1.0,159749,False
602662990,H1,generic_H1,176946,False
567964245,H1,generic_H1,4792,False
570954356,H1,generic_H1,1317063,False
720010949,H1,generic_H1,4432,False
759199871,H1,generic_H1,1016849,False
684172331,H1,H1.0,858893,False
378733115,H1,H1.0,858893,False
712853647,H1,generic_H1,1094984,False
723188865,H1,generic_H1,1094995,False
367031790,H1,ScH1,573729,False
347012449,H1,ScH1,573729,False
824371328,H1,ScH1,1246674,False
697163250,H4,canonical_H4,4098,False
15281584,H1,generic_H1,167482,False
548856617,H1,generic_H1,13333,False
566184274,H1,generic_H1,3694,False
550333195,H1,generic_H1,3694,False
452837984,H1,generic_H1,675120,False
671381876,H1,ScH1,1220924,False
568114673,H1,ScH1,1220924,False
780012564,H4,canonical_H4,7668,False
594690626,H1,OO_H1.8,310752,False
330920372,H1,generic_H1,861557,False
311327547,H1,generic_H1,861557,False
667644479,H1,ScH1,655819,False
400602281,H1,ScH1,655819,False
168009187,H1,generic_H1,3218,False
162691410,H1,generic_H1,3218,False
915157343,H1,generic_H1,348802,False
759274889,H1,generic_H1,348802,False
703955880,H1,generic_H1,1094983,False
703957273,H1,generic_H1,1094985,False
703973301,H1,generic_H1,1094990,False
703975572,H1,generic_H1,1094989,False
703979336,H1,generic_H1,1094992,False
712677643,H1,generic_H1,1094981,False
712854720,H1,generic_H1,1094982,False
712854975,H1,generic_H1,1094987,False
712874971,H1,generic_H1,1094996,False
723156228,H1,generic_H1,1094998,False
723156520,H1,generic_H1,1094999,False
723173549,H1,generic_H1,1094993,False
723181529,H1,generic_H1,1094994,False
723194135,H1,generic_H1,1095000,False
723198258,H1,generic_H1,237561,False
209154120,H1,generic_H1,8030,False
474396420,H1,generic_H1,4572,False
189194507,H1,generic_H1,426418,False
187979156,H1,generic_H1,426418,False
507712865,H1,OO_H1.8,9371,False
195620240,H1,generic_H1,4577,False
555982002,H1,OO_H1.8,72004,False
666862086,H1,generic_H1,563466,False
759261917,H1,generic_H1,215243,False
326439175,H1,OO_H1.8,9823,False
325074001,H1,OO_H1.8,9823,False
712876224,H1,generic_H1,1094997,False
367048001,H1,generic_H1,578455,False
347001643,H1,generic_H1,578455,False
472352075,H1,OO_H1.8,9708,False
759000457,H1,generic_H1,367110,False
30315810,H1,generic_H1,367110,False
27461627,H1,generic_H1,5141,False
553134209,H1,generic_H1,367110,False
342882930,H1,generic_H1,660025,False
587723247,H1,generic_H1,1080343,False
590065494,H1,generic_H1,1089458,False
591450575,H1,generic_H1,1089457,False
591497086,H1,generic_H1,1089449,False
902741516,H1,generic_H1,426428,False
2980893,H1,generic_H1,4565,False
397583222,H1,H1.0,159749,False
694853665,H1,OO_H1.8,128390,False
730176792,H1,generic_H1,52586,False
389638688,H1,H1.0,242507,False
351642796,H1,H1.0,242507,False
440476251,H1,H1.0,1143189,False
440483939,H1,H1.0,1143193,False
723171591,H1,generic_H1,1094986,False
723157392,H1,generic_H1,1165368,False
731337568,H1,generic_H1,3555,False
870858005,H1,generic_H1,3555,False
306016645,H1,generic_H1,3332,False
299472373,H1,generic_H1,2880,False
586525581,H1,OO_H1.8,9402,False
549054915,H1,generic_H1,1076935,False
584076481,H1,OO_H1.8,225400,False
821059021,H1,H1.0,420778,False
306016647,H1,generic_H1,3332,False
741969583,H1,OO_H1.8,9913,False
831339813,H1,ScH1,658429,False
440633914,H1,ScH1,658429,False
478536771,H1,OO_H1.8,73337,False
586765711,H1,generic_H1,13333,False
548859124,H1,generic_H1,13333,False
1184184,H1,H1.0,45621,False
195372036,H1,generic_H1,7238,False
194122515,H1,generic_H1,7238,False
720010960,H1,generic_H1,4432,False
47524502,H1,generic_H1,274626,False
50294113,H1,ScH1,284593,False
51701460,H1,ScH1,284593,False
49528782,H1,ScH1,5478,False
591296692,H1,OO_H1.8,74533,False
502161323,H1,generic_H1,3827,False
587685391,H1,H1.0,660027,False
590036113,H1,H1.0,1089452,False
591408127,H1,H1.0,1089448,False
729668,H1,generic_H1,28526,False
436823,H1,generic_H1,28526,False
919013684,H1,generic_H1,7574,False
426342075,H1,OO_H1.8,9595,False
759150555,H1,OO_H1.8,132908,False
587741570,H1,H1.0,1080344,False
584143578,H1,generic_H1,334819,False
591469589,H1,ScH1,1089451,False
734650501,H4,canonical_H4,215358,False
587664028,H1,generic_H1,909455,False
116787421,H1,generic_H1,3332,False
902192273,H1,generic_H1,3562,False
823467578,H1,OO_H1.8,59729,False
507705484,H1,OO_H1.8,10160,False
884850200,H1,OO_H1.8,10141,False
884850205,H1,OO_H1.8,10141,False
597746833,H1,generic_H1,7994,False
597746835,H1,generic_H1,7994,False
440899995,H1,OO_H1.8,72004,False
908388605,H1,generic_H1,1163406,False
695010530,H1,generic_H1,214687,False
74762503,H1,OO_H1.8,9606,False
24286615,H1,OO_H1.8,9606,False
119599649,H1,OO_H1.8,9606,False
14594811,H1,generic_H1,161934,False
884925453,H1,generic_H1,10141,False
470597695,H1,OO_H1.8,9739,False
365986757,H1,ScH1,1071378,False
343768980,H1,ScH1,1071378,False
701776649,H1,ScH1,1245745,False
567207076,H1,generic_H1,72664,False
557110364,H1,generic_H1,72664,False
6474950,H1,generic_H1,4690,False
23506611,H1,generic_H1,4097,False
15281580,H1,generic_H1,167482,False
475378285,H1,generic_H1,37682,False
258573691,H1,ScH1,336963,False
237901293,H1,ScH1,336963,False
736198016,H1,generic_H1,8208,False
7595978,H1,generic_H1,4083,False
585714395,H1,generic_H1,10224,False
733908382,H1,OO_H1.8,9103,False
543736281,H1,OO_H1.8,8932,False
306016561,H1,generic_H1,3332,False
525011529,H1,OO_H1.8,59894,False
535595,H1,generic_H1,7154,False
350606427,H1,generic_H1,4081,False
825521,H1,generic_H1,4081,False
672166772,H1,generic_H1,42345,False
568872739,H1,generic_H1,2711,False
595807536,H1,generic_H1,3760,False
462398155,H1,generic_H1,3760,False
400131517,H1,generic_H1,1198186,False
400131528,H1,generic_H1,1198189,False
62079612,H1,generic_H1,8127,False
306016613,H1,generic_H1,3332,False
747043557,H1,generic_H1,4182,False
306016565,H1,generic_H1,3332,False
306016567,H1,generic_H1,3332,False
306016569,H1,generic_H1,3332,False
306016571,H1,generic_H1,3332,False
306016583,H1,generic_H1,3332,False
306016589,H1,generic_H1,3332,False
306016593,H1,generic_H1,3332,False
306016595,H1,generic_H1,3332,False
306016601,H1,generic_H1,3332,False
306016605,H1,generic_H1,3332,False
306016607,H1,generic_H1,3332,False
306016611,H1,generic_H1,3332,False
306016619,H1,generic_H1,3332,False
306016621,H1,generic_H1,3332,False
306016625,H1,generic_H1,3332,False
306016631,H1,generic_H1,3332,False
306016633,H1,generic_H1,3332,False
306016635,H1,generic_H1,3332,False
306016641,H1,generic_H1,3332,False
306016649,H1,generic_H1,3332,False
116778835,H1,generic_H1,3332,False
567992945,H1,generic_H1,4792,False
802537610,H1,generic_H1,180498,False
643741208,H1,generic_H1,180498,False
641820818,H1,generic_H1,2711,False
641820819,H1,generic_H1,2711,False
759225954,H1,H1.0,253628,False
363806017,H1,generic_H1,47742,False
627919175,H1,generic_H1,930090,False
576927230,H1,generic_H1,930090,False
615446909,H1,generic_H1,1445577,False
588902571,H1,generic_H1,1445577,False
544468,H1,generic_H1,6549,False
262506,H1,generic_H1,6549,False
884848283,H1,OO_H1.8,10141,False
545355780,H1,generic_H1,574566,False
384245628,H1,generic_H1,574566,False
397584167,H1,H1.0,159749,False
167998965,H1,generic_H1,3218,False
162696583,H1,generic_H1,3218,False
395847306,H1,OO_H1.8,30611,False
675166103,H1,generic_H1,761204,False
566026945,H1,generic_H1,1317065,False
568022240,H1,generic_H1,4792,False
568052607,H1,generic_H1,4792,False
568108080,H1,generic_H1,761204,False
570330629,H1,generic_H1,1317066,False
570989303,H1,generic_H1,1317064,False
47027093,H1,generic_H1,82025,False
568875326,H1,generic_H1,2711,False
241957549,H1,H1.0,573826,False
223644838,H1,H1.0,573826,False
306016603,H1,generic_H1,3332,False
303273272,H1,generic_H1,564608,False
226462081,H1,generic_H1,564608,False
157130862,H1,generic_H1,7159,False
108871746,H1,generic_H1,7159,False
306016563,H1,generic_H1,3332,False
633907248,H1,generic_H1,1291522,False
685573955,H1,OO_H1.8,9555,False
729181819,H1,ScH1,1531966,False
590702896,H1,generic_H1,3641,False
508698994,H1,generic_H1,3641,False
848851867,H1,generic_H1,4155,False
848851872,H1,generic_H1,4155,False
640926007,H1,H1.0,1173701,False
759315883,H1,ScH1,1442370,False
571487679,H1,generic_H1,3847,False
645273281,H1,generic_H1,102107,False
306016573,H1,generic_H1,3332,False
306016617,H1,generic_H1,3332,False
118572479,H1,generic_H1,87757,False
475515312,H1,generic_H1,37682,False
30420970,H1,generic_H1,3906,False
859264462,H1,generic_H1,104259,False
306016575,H1,generic_H1,3332,False
306016577,H1,generic_H1,3332,False
306016587,H1,generic_H1,3332,False
306016597,H1,generic_H1,3332,False
306016599,H1,generic_H1,3332,False
306016623,H1,generic_H1,3332,False
306016627,H1,generic_H1,3332,False
306016629,H1,generic_H1,3332,False
306016639,H1,generic_H1,3332,False
306016651,H1,generic_H1,3332,False
306016653,H1,generic_H1,3332,False
306016655,H1,generic_H1,3332,False
471356260,H1,OO_H1.8,127582,False
294656156,H1,ScH1,284592,False
199430902,H1,ScH1,284592,False
306016579,H1,generic_H1,3332,False
306016637,H1,generic_H1,3332,False
306016643,H1,generic_H1,3332,False
743715530,H1,OO_H1.8,9837,False
219114775,H1,generic_H1,556484,False
217409918,H1,generic_H1,556484,False
509391615,H1,generic_H1,335913,False
628299450,H1,generic_H1,1182544,False
589973290,H1,generic_H1,1182544,False
477524921,H1,ScH1,1213857,False
763755594,H1,generic_H1,29730,False
703096996,H1,generic_H1,981085,False
587873504,H1,generic_H1,981085,False
780592726,H1,H1.0,1397361,False
672115178,H1,generic_H1,42345,False
873220039,H1,generic_H1,1169540,False
306016585,H1,generic_H1,3332,False
306016591,H1,generic_H1,3332,False
744578996,H1,OO_H1.8,9838,False
720059876,H1,generic_H1,4432,False
302797334,H1,generic_H1,88036,False
300152044,H1,generic_H1,88036,False
552810027,H1,generic_H1,554065,False
307102721,H1,generic_H1,554065,False
672201017,H1,generic_H1,42345,False
407917405,H1,H1.0,1126212,False
697116118,H1,generic_H1,4098,False
514444224,H1,OO_H1.8,10141,False
514444228,H1,OO_H1.8,10141,False
514444230,H1,OO_H1.8,10141,False
884850209,H1,OO_H1.8,10141,False
884850217,H1,OO_H1.8,10141,False
575520923,H1,generic_H1,590646,False
344228632,H1,generic_H1,590646,False
769818577,H1,generic_H1,13333,False
602699264,H1,OO_H1.8,118797,False
620960531,H1,OO_H1.8,9258,False
15281592,H1,generic_H1,167482,False
15281600,H1,generic_H1,167482,False
567919284,H1,generic_H1,85681,False
557554874,H1,generic_H1,85681,False
672200058,H1,generic_H1,42345,False
388492232,H1,generic_H1,34305,False
590665535,H1,generic_H1,3641,False
508774016,H1,generic_H1,3641,False
527182796,H1,generic_H1,192259,False
